objID,ra,dec,z,zErr,photoz,photozErr,u,g,r,i,zmag,err_u,err_g,err_r,err_i,err_z
1237662473690874172,236.31165,36.406642,0.06448299,3.069044E-05,0.078883,0.014805,20.48743,18.57146,17.72443,17.32535,17.00237,0.07559679,0.008772288,0.006429269,0.006194121,0.01435444
1237662473690874229,236.28253,36.441252,0.320581,6.48473E-05,0.334538,0.016805,21.92823,19.97826,18.21277,17.62932,17.20337,0.3630355,0.03023061,0.01079381,0.009056297,0.02180943
1237662473690939518,236.19956,36.264618,0.06947584,3.135551E-05,0.082381,0.016571,20.21707,18.49025,17.64767,17.2561,16.95648,0.07900144,0.009813561,0.00709231,0.006878343,0.0172831
1237662473690939553,236.35387,36.378004,0.1908887,8.783542E-05,0.185056,0.009929,21.04859,18.81835,17.57489,17.07497,16.70869,0.2177841,0.01524567,0.007968104,0.007230471,0.01798803
1237662473690939568,236.3332,36.342985,0.06608804,2.658119E-05,0.078942,0.010629,19.73829,17.79487,16.8965,16.47892,16.12853,0.06698392,0.007298442,0.005161765,0.004928084,0.01137891
1237662473690939653,236.43597,36.348288,0.2572188,4.977467E-05,0.202393,0.01632,21.70134,19.0984,17.77837,17.24247,16.85518,0.3008586,0.01587418,0.007814713,0.006898759,0.01609813
1237662474227810405,236.65338,36.53712,0.1596913,3.774952E-05,0.169806,0.008144,20.42577,18.1615,16.95346,16.46585,16.13384,0.1196636,0.00876334,0.005210218,0.004746464,0.01168234
1237662474227810531,236.5709,36.581391,0.1967082,3.595175E-05,0.175121,0.01706,20.26737,18.54008,17.41744,16.93012,16.60453,0.0997365,0.01084608,0.006643564,0.006048344,0.0159194
1237662474227875977,236.78161,36.562371,0.3035094,3.884049E-05,0.31452,0.054987,18.97982,18.73429,18.30289,18.18944,17.76834,0.02570323,0.008974019,0.008377034,0.009333466,0.02307377
1237662474227876031,236.85078,36.515898,0.1602382,3.124848E-05,0.165622,0.008377,19.90652,18.02441,16.8447,16.38671,16.04414,0.07624329,0.007756848,0.004832227,0.004486624,0.01055462
1237662503218643037,235.71006,36.316696,0.06474697,1.663024E-05,0.0818,0.01483,19.01965,17.17591,16.34437,15.97853,15.7205,0.03651744,0.004919207,0.003862455,0.003977392,0.008009095
1237662503218643105,235.71032,36.46803,0.07709648,1.95585E-05,0.116307,0.030642,19.96653,18.41101,17.59424,17.19194,16.93541,0.05459836,0.0079065,0.005943527,0.006155364,0.01409938
1237662503218643156,235.78667,36.463444,0.06522427,2.611294E-05,0.086905,0.017838,19.74166,17.94281,17.10585,16.72537,16.45321,0.07387411,0.008273382,0.006077287,0.006457496,0.01532982
1237662503218643205,235.81009,36.410903,0.06531516,2.345623E-05,0.076881,0.011262,19.87574,17.9388,17.06112,16.64642,16.33542,0.05177132,0.006371208,0.004823432,0.004865782,0.009574969
1237662503218643710,235.82968,36.43764,0.4345255,0.0001141049,0.431977,0.019644,25.79881,20.85187,18.94461,18.17388,17.73262,1.404357,0.06395802,0.01858314,0.01526982,0.03508205
1237662503218708518,235.80547,36.275041,0.06507503,1.767994E-05,0.069616,0.01056,19.07524,17.10167,16.23139,15.82828,15.53898,0.03882973,0.004568163,0.00351915,0.003532135,0.007071505
1237662503218708601,235.76855,36.286537,0.1568278,2.76289E-05,0.134324,0.016109,19.75129,18.13918,17.16943,16.72014,16.35506,0.07343215,0.009169158,0.006212602,0.006238957,0.01372937
1237662503218708609,235.78942,36.296127,0.06600507,3.84975E-05,0.079753,0.021765,20.10482,18.33617,17.53866,17.18022,16.92257,0.08284595,0.009163914,0.006957639,0.007493191,0.01878782
1237662503218708614,235.8664,36.370778,0.06389388,1.596874E-05,0.07154,0.007446,18.4227,16.41317,15.49961,15.05437,14.74557,0.03125048,0.003897644,0.003025804,0.003000437,0.005531338
1237662503218708638,235.88801,36.383173,0.127388,7.172583E-06,0.125964,0.035778,19.93216,19.28542,18.9949,18.65303,18.99068,0.04246368,0.01176596,0.01190982,0.01267068,0.05271772
1237662503218708661,235.94581,36.373639,0.06497961,2.876813E-05,0.075044,0.024323,20.06884,18.36157,17.60081,17.2414,16.99882,0.06917813,0.008814081,0.006787806,0.007094984,0.01719899
1237662503218708682,235.87171,36.279059,0.09356956,2.572516E-05,0.081687,0.015953,19.40951,17.49396,16.5393,16.03443,15.64025,0.06293748,0.00677038,0.004809603,0.004625973,0.009280399
1237662503218708704,235.90909,36.285921,0.09324045,1.371546E-05,0.083965,0.017281,18.63191,17.34744,16.72933,16.36806,16.16595,0.03957696,0.006225244,0.005324617,0.005801813,0.01541601
1237662503218708733,235.89401,36.218031,0.1075565,1.031085E-05,0.075185,0.02194,18.92623,17.64284,17.08968,16.77308,16.63101,0.04273381,0.007479839,0.006656109,0.007302471,0.02023217
1237662503218774101,235.9725,36.126926,0.1894889,3.959488E-05,0.184364,0.011469,21.29062,18.69268,17.44259,16.95754,16.62177,0.238166,0.01239927,0.006849219,0.006684871,0.01519713
1237662503218774207,236.0421,36.258574,0.06858486,2.461572E-05,0.105641,0.02854,19.97415,18.35158,17.50448,17.0745,16.70207,0.0719737,0.009408173,0.006849997,0.006921669,0.01521098
1237662503218774230,236.03922,36.191928,0.1880058,4.588652E-05,0.203449,0.010768,21.31902,18.80112,17.46091,16.95627,16.55842,0.2266445,0.01269708,0.006630694,0.006370319,0.01362243
1237662503218774253,236.01968,36.125105,0.06534806,1.975642E-05,0.082468,0.009275,19.24626,17.28732,16.3514,15.91066,15.56165,0.03947638,0.004997762,0.003723845,0.003694966,0.006839078
1237662503218774273,236.09371,36.178286,0.06762679,2.339518E-05,0.079761,0.012128,19.32014,17.52129,16.6433,16.24225,15.94863,0.05655085,0.006714673,0.004885897,0.004983783,0.01132444
1237662503218774362,236.05785,36.237388,0.1958859,5.994271E-05,0.196464,0.021312,20.54802,18.85344,17.64748,17.12724,16.7866,0.1260641,0.01347172,0.007456319,0.00723891,0.01720162
1237662503218839572,236.09999,36.135241,0.06282794,3.961054E-05,0.076089,0.026068,20.08435,18.34489,17.54543,17.15966,16.9302,0.09905221,0.01094424,0.00804314,0.008457547,0.02229331
1237662503218839595,236.21942,36.215575,0.06667417,1.663138E-05,0.058038,0.010453,18.57581,16.57157,15.71699,15.32292,15.02988,0.03363345,0.004049757,0.003181269,0.003235965,0.006339313
1237662503218839643,236.23274,36.138508,0.06371365,1.779874E-05,0.071748,0.014818,19.45049,17.52702,16.67147,16.28607,15.98277,0.04078057,0.005353082,0.004145022,0.004240002,0.008151881
1237662503218839737,236.05607,36.111182,0.06579661,1.851026E-05,0.061194,0.010266,18.76664,16.89448,16.02831,15.61602,15.29453,0.03595566,0.004641116,0.003537233,0.003578144,0.00706063
1237662503218839769,236.09188,36.105321,0.06383671,1.735091E-05,0.083589,0.011361,19.26428,17.365,16.45103,16.02506,15.69214,0.03897041,0.005158364,0.00387298,0.003860774,0.007240935
1237662503218839782,236.11035,36.119973,0.06764845,2.797802E-05,0.086678,0.013308,19.99647,18.11535,17.2151,16.79441,16.45692,0.05045052,0.006627812,0.004949212,0.004960261,0.00940034
1237662503218839798,236.07399,36.047853,0.07773951,7.493582E-06,0.084571,0.017474,18.69093,17.66391,17.25969,16.92882,16.82418,0.02735029,0.005994537,0.005766769,0.006290138,0.01731289
1237662503218839803,236.16559,36.137926,0.06155551,2.827904E-05,0.084668,0.019203,20.0472,18.21273,17.40854,17.05182,16.78424,0.0705459,0.008125328,0.00609483,0.006381008,0.01495463
1237662503218839818,236.10839,36.062104,0.06439563,1.780523E-05,0.085645,0.014837,19.61811,17.68502,16.80545,16.41266,16.11453,0.04419163,0.005677202,0.004317163,0.004364162,0.008487918
1237662503218839934,236.15736,36.030281,0.06564718,3.971138E-05,0.080782,0.014222,19.95658,17.83659,16.96713,16.56516,16.28302,0.1310055,0.01006258,0.007087077,0.007429198,0.01912886
1237662503218839946,236.23173,36.092804,0.06557067,2.517415E-05,0.082075,0.014809,20.38025,18.4973,17.62096,17.17879,16.85689,0.07199881,0.008406475,0.006068557,0.006030894,0.01274785
1237662503218840010,236.14241,36.196642,0.371211,9.31551E-05,0.351228,0.017631,22.58904,20.12367,18.31849,17.70334,17.28177,0.9089809,0.04441595,0.01420274,0.01291798,0.03068844
1237662503218970866,236.42006,35.874452,0.173148,1.054524E-05,0.16758,0.024604,19.72278,18.53727,17.81261,17.41325,17.25879,0.06305105,0.01055935,0.008218857,0.008660212,0.0252964
1237662503218970887,236.43817,35.865676,0.06603753,1.828493E-05,0.06885,0.012062,19.19223,17.25576,16.37436,15.94496,15.60728,0.03356966,0.004685409,0.003683539,0.003654754,0.006480768
1237662503219167364,236.7884,35.646155,0.0794133,1.487402E-05,0.080874,0.011,17.63206,15.48567,14.50237,14.05396,13.73014,0.02121951,0.002760779,0.002202275,0.00220302,0.003556875
1237662503219167449,236.86004,35.613812,0.07712999,2.04814E-05,0.134296,0.019379,20.88308,18.24854,17.10091,16.54898,16.134,0.1957491,0.01016086,0.006095466,0.005783853,0.01228844
1237662503755579520,236.2044,36.563143,0.03872261,1.255398E-05,0.044765,0.021756,19.35775,18.03697,17.53016,17.28015,17.14247,0.0629379,0.008963344,0.008282444,0.009748145,0.0320918
1237662503755645080,236.36397,36.529536,0.06443906,1.610616E-05,0.069888,0.017299,18.871,17.05782,16.16825,15.7093,15.33513,0.04062361,0.005252337,0.003956773,0.00388317,0.008294632
1237662503755645109,236.34941,36.446943,0.07708211,2.022903E-05,0.054746,0.012619,19.11877,17.13107,16.31787,15.9256,15.62759,0.05088391,0.00517531,0.00401336,0.004138199,0.01015501
1237662503755710474,236.5035,36.56742,0.0767455,2.020849E-05,0.086989,0.009927,19.6546,17.66169,16.74809,16.33059,16.04615,0.05275501,0.006014322,0.004392525,0.004387263,0.009920308
1237662503755710503,236.47656,36.460401,0.1916882,4.575718E-05,0.189831,0.007339,20.63516,18.54031,17.25645,16.78434,16.40751,0.1435112,0.01165177,0.006322147,0.006124119,0.01496822
1237662503755776278,236.66681,36.425516,0.2362708,4.321217E-05,0.228962,0.013715,21.17312,18.96224,17.56532,17.03573,16.70452,0.2051791,0.01473774,0.007304942,0.006867881,0.01764375
1237662503755776329,236.68041,36.370686,0.07016206,2.805453E-05,0.062877,0.013513,19.16459,17.15105,16.20239,15.66243,15.24438,0.07230415,0.00955362,0.004741675,0.004485738,0.0110931
1237662503755776569,236.57469,36.377666,0.4989339,0.0001708158,0.504678,0.032433,23.49234,21.98511,19.93579,19.01775,18.40306,0.8477962,0.1090497,0.02779949,0.01923485,0.04314715
